!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2006-06-21 00:00:00	-1.299993	0	79028.106	14.256131	88.647151	0.57605705	290.78625	5.7123558e-08
2006-06-22 00:00:00	-1.2810859	0	78724.91	13.682667	92.566759	0.88399571	74.86687	1.3209363e-07
2006-06-23 00:00:00	-0.91918522	0	78578.97	13.698654	82.474394	0.63354484	244.21164	3.6880739e-08
2006-06-24 00:00:00	-0.54354887	0	78437.25	14.435706	86.371512	0.80688101	247.98073	1.4655114e-07
2006-06-25 00:00:00	1.2982845	0	78654.666	13.271036	79.848567	0.52979964	261.45532	3.4045884e-08
2006-06-26 00:00:00	0.43915021	0	78780.997	12.432445	84.846424	0.62767206	273.99652	1.5118223e-07
2006-06-27 00:00:00	-0.96105126	0	78927.305	11.401374	93.756272	0.75737108	62.8938	1.0409205e-07
2006-06-28 00:00:00	-1.1893454	0	79006.716	11.721131	88.32929	0.57216562	196.27179	6.1709573e-08
2006-06-29 00:00:00	-1.3732068	0	78990.364	12.107803	90.147993	0.86589187	209.48853	1.956544e-07
2006-06-30 00:00:00	-1.2233484	0	78914.678	12.072645	86.390318	0.88488754	122.82536	6.8597552e-08
2006-07-01 00:00:00	-0.98400511	0	78881.289	14.068435	76.922476	0.74845239	361.09236	6.8779562e-08
2006-07-02 00:00:00	-0.96264187	0	78871.282	13.930398	79.381829	0.84662179	263.77644	4.5088379e-08
2006-07-03 00:00:00	-0.88841874	0	78819.972	13.598411	82.13194	0.83339761	176.12829	7.2555924e-08
2006-07-04 00:00:00	-0.83662845	0	78551.969	12.584406	89.503487	0.95569551	49.222487	1.7764614e-07
2006-07-05 00:00:00	-0.42880083	0	78516.455	12.440093	88.688636	0.86133943	128.19421	1.2326041e-07
2006-07-06 00:00:00	0.094105169	0	78737.936	13.612836	88.318894	0.79767248	190.78825	5.9530514e-08
