datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
317	-0.27344361	1.2394967	0.58583691	70.086568	5.35583	290.94546	0.00026239832
318	-0.6116153	2.9877165	0.72897795	125.00293	5.0793983	242.29867	4.4080608e-05
319	0.24766929	3.5455403	2.0527214	118.38902	5.744133	242.90435	0
320	1.2191067	2.2655039	1.4488354	67.299117	6.1938161	256.57337	0.00010958732
321	1.3444291	-0.21084554	-0.21783812	112.81175	5.2731975	215.56903	0
322	1.5312725	0.55444175	0.41407811	115.45423	5.1866749	218.73762	0
323	1.8768728	1.4755348	2.1729236	102.22881	6.1460827	255.63093	0
324	1.774885	2.9492793	3.0469239	96.968537	6.2459612	267.59654	7.577372e-05
325	1.8464449	2.0901318	1.6212623	93.077362	5.6244961	255.29475	0.00019409657
326	1.8946579	-1.2567672	-1.0828564	82.876779	4.6535319	241.96335	8.7242284e-05
327	0.33762109	-1.8705324	-4.3216281	74.724723	3.7362409	230.31094	0.00030290082
328	1.4311145	-1.5449568	-4.9451637	98.523895	3.69008	206.0903	0
329	2.0801791	-0.48271184	-1.0892373	104.45814	4.9649588	232.36181	4.1823815e-05
330	1.5519059	1.725781	-1.0168759	96.542185	4.6952213	231.35009	0
331	2.1354001	-0.015513519	-1.7658516	107.91882	4.340633	230.312	0
332	1.2728499	1.371965	-1.9044187	77.215006	4.4287873	250.33602	4.1811608e-05
333	-0.40780898	3.2667489	-2.201077	110.13645	4.350937	231.65276	7.1209881e-05
334	0.77956499	2.208063	-2.1576708	104.66977	4.673422	223.61218	0
335	1.2105764	-0.33784019	-2.7495229	69.880722	4.5026115	226.25114	0
336	0.34978517	2.5678761	-3.5843451	106.15663	3.9769172	210.94637	0
337	0.45012756	2.9688527	-1.5188164	76.971426	4.8004023	241.23915	0
338	1.1226637	2.6381287	-1.9939498	81.749105	4.5985304	236.44436	0
339	2.1270031	0.8258538	-3.7689735	89.973615	3.773229	199.06375	0
340	0.039139782	2.1662211	-4.5394309	91.56279	3.7965299	221.60854	8.3272691e-05
341	0.75167635	-0.57624534	-3.8397376	80.205413	4.0715957	249.28633	0.00032565945
342	2.5440845	1.9048805	-4.4413827	97.003823	3.6700639	230.25081	0.00010899959
343	-0.089921715	-1.4286254	-5.7691561	84.704874	3.3708186	226.44831	0.00016349878
344	0.53824048	-2.1125197	-7.5519825	84.830256	2.9269126	204.63582	4.4135226e-05
345	1.7523134	-1.8538645	-4.1058431	69.39262	3.9631965	260.60415	0.00034109426
346	1.9851751	-1.4274568	-3.6580196	61.039867	4.1462132	270.19388	0.00054599558
347	2.0072773	-2.2537912	-1.7831195	67.582891	4.8345903	280.74215	0.00034642453
348	2.968362	-2.7582431	-0.90702906	69.336311	4.9975747	275.08567	0.0003678353
349	1.0548259	-3.208293	-6.6219077	104.37364	2.8679174	192.79147	0
350	1.7167256	-1.5100106	-5.5227649	97.868844	3.4746081	194.66102	0
351	1.4267504	-0.74778529	-6.4603208	97.520212	3.3298727	221.85136	0
352	0.77275724	-2.1199341	-6.8790865	85.455681	3.089574	188.22726	0
353	0.54118859	-1.4364715	-10.310613	86.627762	2.3758363	182.63515	0
354	0.74750665	0.053668755	-10.800117	96.456617	2.179054	187.69429	0
355	0.28630405	-1.7309248	-5.5885013	79.500377	3.6898652	233.55038	6.6622168e-05
356	-0.31611069	-0.84530891	-9.9721769	84.422397	2.6022416	194.91121	0
357	0.016947313	-0.028520875	-11.331681	86.695826	2.2593353	185.33862	0
358	0.41528617	-0.51710026	-11.959582	90.755974	1.9653914	172.53818	0
359	0.053330621	-1.0572117	-12.283729	91.180003	1.8724742	176.86204	0
360	-0.14963152	-0.81444468	-12.402767	90.225917	1.8857753	177.08167	0
361	-0.81154313	-0.42238325	-12.580982	89.827375	1.9584686	174.99067	0
362	0.25093004	1.4172322	-11.700893	91.54015	2.0670919	171.19163	0
363	2.0511359	0.27299382	-6.448917	79.964384	3.1700616	232.55924	5.78795e-05
364	1.4227152	-1.0756078	-7.2482251	93.231855	3.1917772	193.57303	0
365	0.16776186	-0.91248262	-11.512658	89.547778	2.2008473	180.52361	0
366	-0.096768931	0.8198277	-12.097502	91.719294	2.010282	177.44095	0
367	-0.997351	0.9022989	-11.746729	106.19313	2.1802119	180.61237	0
368	-0.68570035	-0.25851283	-11.834004	90.379177	2.224184	189.17566	0
369	-0.40321605	-1.2985119	-11.357318	83.244954	2.2760045	192.27709	0
370	0.18837808	-1.7644721	-13.482733	97.175348	1.7034027	151.79984	0
371	0.76419043	-1.5787887	-14.440857	99.144749	1.50284	152.05414	0
372	1.3359178	-0.86600349	-11.180293	94.89184	1.9557001	178.21111	0
373	1.2632618	0.60091287	-9.5509495	95.105087	2.3400309	186.90685	0
374	1.7653107	0.36717653	-5.5061952	104.68198	3.5101541	239.44672	0.00017830956
375	1.6500755	-1.0114725	-4.4921238	80.16432	3.9497029	227.50237	0
376	2.1851968	1.9077673	-3.2317212	71.133058	4.3137102	266.77236	0.0003559941
377	2.4623601	-0.52784823	-0.99540513	64.034171	5.1785097	295.12244	0.00042573541
378	0.549345	-1.5613168	-5.7715964	78.998602	3.5377915	226.49864	7.0069029e-05
379	0.77241558	-0.69744105	-11.396078	100.60514	2.2707641	175.54987	0
380	-1.14829	0.53350678	-12.174008	101.42249	2.1775211	173.3526	0
381	-0.70881083	1.5270797	-10.600277	98.38601	2.4452631	197.00999	0
382	-1.060401	-0.040602769	-7.4272466	91.52736	3.2210493	246.69942	0.00021688959
383	-1.0745064	3.4738503	-3.0909656	85.578267	4.3285286	266.96224	0.00017944982
384	1.4936355	3.5042511	-0.14635602	68.041178	5.4732053	261.45812	5.5831332e-05
385	2.5308157	2.6637666	-1.1612324	100.8518	4.8686057	212.00105	0
386	1.9127398	2.3973615	-0.30132727	111.5498	5.5209699	258.4988	0.0003949824
387	1.1510146	1.8053949	0.5074625	108.05688	6.0127756	258.48912	0.0001697667
388	1.640727	0.78137431	-2.8213483	97.551334	4.5348455	223.60795	0
389	1.1198756	0.28573049	-5.9566866	95.803408	3.4862928	216.81656	0
390	1.8815507	1.7293019	-6.504613	113.96193	3.2570771	192.98631	0
391	1.1187715	4.0749876	-1.1000555	89.200177	5.0404634	276.14035	0.00029136091
392	3.27227	3.5791234	-2.0841749	99.295931	4.2997519	220.96395	5.2654573e-05
393	3.2118954	4.130312	-2.527984	106.68461	4.3926025	244.30315	0.00038559853
394	1.9963201	0.28361972	-8.1487636	124.99617	2.6088364	170.69174	0
395	1.5304993	1.9034431	-9.3912251	125.6397	2.356829	186.08745	0
396	0.46468508	1.645553	-8.9802192	125.62837	2.6256685	195.60939	0
397	-0.31156302	3.1714605	-7.5349164	142.71496	2.7550455	193.27392	0
398	0.36187295	-0.96386243	-8.7424311	138.0443	2.6056802	202.58443	0
399	0.30501032	-1.1842991	-11.190908	130.08684	2.2656579	183.97569	0
400	0.46666552	-1.0791878	-11.925308	134.17439	2.1006198	175.01338	0
401	0.35596572	0.9908545	-12.210604	145.26299	1.8949783	176.56859	0
402	-0.54524099	3.0670463	-4.1969997	78.651986	3.9672526	251.4571	0.00024413695
403	0.97690668	1.994608	-4.9414553	148.0735	3.9297584	216.06996	0
404	0.47714603	2.6679144	-3.3242454	147.93023	4.3235036	245.38521	0.00016069477
405	1.6144887	2.9533452	-0.58151722	107.16128	5.3188632	253.474	0.00037938491
406	1.88983	-2.3217662	-3.1974772	99.594417	4.2178287	254.97595	0.00012712065
407	-0.016208029	-0.66861256	-7.9148887	131.84051	3.0642665	206.29716	0
408	-1.4693221	1.9619176	-5.9326334	149.65411	3.5855399	240.33662	0.00041716685
409	-0.78324252	-2.0464482	-3.7143647	117.80089	4.1836806	254.21913	0.00021948865
410	0.4336104	-2.3164815	-6.5222794	145.23456	3.2658425	192.06022	0
411	0.47913349	-0.63062376	-11.696067	155.2089	2.1100242	171.47168	0
412	-0.84169808	2.4867845	-10.405894	169.38339	2.1238384	178.62318	0
413	-0.61821441	3.2566279	-6.2888006	160.73241	3.1740893	223.83636	7.908878e-05
414	1.0734165	-0.14299017	-5.5841087	159.90097	3.6915349	212.08966	0
415	-0.51200656	0.16898001	-6.8678318	167.1865	3.3549892	221.93777	0.00019624299
416	-0.89917576	-0.63272999	-4.0315957	91.414734	4.225047	265.54167	0.00046684557
417	-1.4232814	-2.0298029	-6.012635	169.01576	3.3225145	200.77692	0
418	0.3893361	-2.2234812	-7.3547552	158.81319	3.1047954	188.75249	0
419	1.6538919	0.073956991	-8.9018748	165.04715	2.5946585	187.15328	0
420	2.1730446	1.7486042	-3.6807439	168.55931	4.1303332	225.3964	0
421	2.7136695	0.27105036	-0.37653682	140.64867	5.2523527	263.07693	4.7216124e-05
422	1.6038831	1.148879	-1.2476853	142.68768	5.0661479	248.6321	0
423	1.3914892	3.0643647	-3.4286752	168.26937	3.9621127	201.84104	0
424	2.3169726	2.4261809	-1.54978	160.14571	4.4373249	223.54254	0.00014907051
425	2.3516014	-0.064220832	-4.4086786	169.52315	3.6952042	231.50625	0.00024592237
426	2.3095248	-0.57015465	0.83746112	141.70625	5.8247309	275.59449	7.8048494e-05
427	2.3757655	2.5132297	0.19587829	177.31307	5.4716187	232.68726	0
428	2.3233545	3.7866353	0.92794633	174.98727	5.640505	243.95955	0
429	0.92182557	-0.55204856	-1.7428748	110.30815	4.9340173	260.69135	0.00051343407
430	-1.5067321	-0.031218285	-3.324088	157.04631	4.3435948	255.61209	0.00046162249
431	0.91920819	-1.0622876	-2.1368471	182.71644	4.6271214	241.30079	0.00010903534
432	2.2472657	0.82013061	0.92877732	89.140797	5.9905777	290.15852	0.00011998584
433	2.8205868	2.9073843	2.1161901	188.58166	5.9840846	221.24328	0
434	1.3194633	3.5482219	1.7219324	196.78631	5.5567142	233.47289	0
435	0.45464937	4.1627463	3.5600053	199.32266	6.4778463	269.4412	5.7749436e-05
436	1.5119875	1.990804	0.21998291	186.67436	5.2057969	222.52016	0
437	0.29453056	-0.54432198	-4.1236693	204.15643	3.7678873	209.91945	4.7219273e-05
438	-0.39417023	-2.0847517	-4.0878282	184.38255	3.6900832	214.738	9.8994137e-05
439	-0.72201377	-2.1181115	-5.7959134	200.14679	3.1780249	187.65309	0
440	-1.0167706	0.42620385	-7.2663896	201.53533	2.9952729	190.36005	0
441	-0.91891034	0.3984534	-6.9510229	201.90408	3.0993786	197.73254	0
442	0.5304336	0.71460868	-3.8685078	206.75995	4.0394599	237.16069	0.00015958043
443	-0.42989963	-0.9711712	0.46044312	192.3675	5.8207526	251.92779	0.00011799485
444	2.1175088	-1.0030478	-1.0101057	134.64919	4.8475631	241.64891	0.00025105084
445	2.0598355	0.13599878	-3.4807995	211.66675	3.6676456	202.06613	0
446	3.4812116	0.19344914	3.7713032	209.96996	6.6732205	234.66653	0
447	2.8915389	-2.2348719	3.6516938	196.18923	6.5198557	240.0115	0
448	2.3374281	-1.1414281	3.6959743	208.70815	6.2762441	229.8877	0
449	1.8147749	0.091342354	3.8378578	46.541299	7.2486718	316.36384	0.00051867171
450	1.2058018	-0.29245849	3.1676744	144.21644	7.2120476	315.87469	0.00046323799
451	2.1305878	-1.274751	-0.57278228	219.74433	4.6730433	214.60367	0
452	1.8025711	-0.43771371	-0.13085826	204.81922	5.1563895	257.48222	0.00035270487
453	1.7571175	-0.22036818	3.0698033	113.28658	7.1010996	287.28283	0.00026771625
454	2.6828612	2.5282248	6.0491326	214.95341	7.40241	250.00377	4.8591156e-05
455	2.5081589	3.9580791	7.1688544	230.42718	7.2906305	241.72826	0
456	2.3102297	1.253523	4.7470764	209.76824	6.7857416	257.20076	0
457	-0.48208309	-1.6082744	-0.093976577	192.94191	4.7923635	228.12919	0
458	-0.042085045	-0.15632353	-1.0023138	190.93415	4.4166557	233.79029	4.2629035e-05
459	-0.9041374	2.6986004	1.3658031	196.1435	5.6835941	278.04057	0.00045579821
460	0.8734584	-1.2075689	0.39656687	161.16865	5.2995327	242.77643	0.00011304775
461	1.0389719	-0.95133511	-1.4918745	225.52516	4.0298882	210.55048	0
462	2.0598238	-0.05500506	0.23511239	194.07319	4.8382802	258.89534	0.0001029301
463	1.9084386	3.154103	2.9514713	234.71692	5.8536877	231.67235	0
464	2.0311946	3.134999	3.9688915	238.4972	5.7801549	236.06157	0
465	1.9172469	1.228295	2.1965626	226.70802	5.7158507	230.37572	0.00020612482
466	1.784294	-1.4437427	-0.62077817	211.27567	4.3911587	219.48764	0
467	2.3670959	2.5839633	1.1096857	206.80794	5.1942671	244.8291	0.00010072491
468	1.8143342	3.3914489	2.9178179	211.19528	6.0013939	242.66438	0
469	1.6569258	4.0793749	5.2624162	238.84277	5.8441908	219.18541	0
470	1.5104795	3.0855151	3.8284016	184.7122	6.6105724	257.87432	0.00016552851
471	1.8144504	1.915288	0.52390929	226.134	4.9467944	230.22785	0.00010243951
472	1.8069133	-0.95717518	-2.7381845	219.99095	3.6052678	213.13278	7.7431136e-05
473	1.0685847	0.97140893	-1.3296315	248.09235	3.8364679	210.98115	0
474	-1.0019722	2.434574	0.82660187	76.463247	5.8541256	283.92377	0.00046162767
475	-1.0962789	1.4459047	0.81225403	206.44355	5.7214793	252.15741	0.00018144133
476	-1.1332072	2.1885853	1.8504266	95.855379	6.2954912	282.9088	0.00051948559
477	1.6884126	-2.0687899	1.3061933	131.94301	6.0110189	300.56712	0.00061289962
478	1.0995722	-1.2319504	-0.18150486	221.51438	4.9986899	242.04377	0
479	-0.58439202	-2.3218734	-0.84922897	221.43069	4.4263575	232.94221	0
480	1.1651876	-1.7417967	-1.3419571	250.23072	4.1844341	215.80854	0
481	1.3303952	-2.2639157	-0.42085506	219.92309	4.4579669	228.42504	0
482	-1.2027188	0.92986957	-2.0342355	255.29442	3.8343285	200.4299	0
483	-1.3336295	-1.0749616	-1.2117359	257.68682	4.4955766	210.4541	0
484	0.65464822	-1.5083135	0.046374424	260.17147	4.3425186	208.08682	0
485	1.8580997	0.47249888	3.7860197	251.58789	5.5427455	232.52682	0
486	0.59351806	3.5787112	5.8331213	257.16402	6.0270922	225.55399	0
487	0.18603709	3.7292502	5.2477022	206.19367	6.253554	243.39134	0
488	0.19291332	3.255304	2.0796967	191.58103	5.1248369	229.98759	6.0358458e-05
489	1.4767084	1.9149084	1.0796205	206.40309	4.8430781	232.37802	0
490	2.4491977	2.5961158	3.7143901	246.80717	5.9566049	239.44922	0
491	1.8679153	0.28770776	3.6036971	233.10403	5.9234068	238.90989	0
492	1.4913835	-0.83124275	3.0298538	194.99612	6.1069649	266.19699	0.00015873787
493	1.4596287	-2.1000431	4.0632244	108.09476	6.8433733	279.31998	0.00010008294
494	1.3246304	-1.0860869	4.5182191	265.2823	6.2316984	219.43106	0
495	0.79916439	3.1976382	7.2378894	266.57966	6.7036084	244.90602	0
496	1.2276659	3.8701984	8.1747417	235.52601	7.8510723	260.15844	7.750272e-05
497	1.8595854	3.1972994	6.9926263	269.00544	7.4097613	227.65674	0
498	2.016111	3.9450802	5.8490844	224.43632	6.7289751	233.68862	0
499	1.9970836	-0.16611035	3.339124	115.07257	6.3101558	264.74611	0.00017625033
500	0.98645638	0.4299468	4.6368152	263.72232	6.612222	246.0135	0
501	-0.038779028	2.884804	5.7820883	160.94242	8.5974476	292.18786	0.00042230473
502	0.6550025	3.1060667	6.3395666	237.94139	7.2724226	235.61542	0
503	1.0742976	1.8437133	4.7123939	244.41364	6.3367132	236.46541	0
504	-0.51979849	1.4137844	5.528569	277.05175	6.3731838	229.64009	0
505	-0.97093879	1.3050139	7.8342922	242.13429	8.606074	297.48963	0.00015505592
506	-1.3148485	2.5827935	9.7097138	197.65948	10.620345	297.046	0.00022043754
507	-0.31438547	3.124076	9.9624199	201.19473	10.120081	301.87593	7.9056556e-05
508	-0.28742029	0.11806186	7.8046979	179.9138	8.8737536	279.76881	6.0302165e-05
509	-1.5123099	1.5244354	8.337085	181.75949	9.8095738	301.46095	0.00029455477
510	-0.89725463	0.22412308	7.3804972	116.39078	9.6962574	333.39397	0.00050934815
511	-1.0288424	0.40827049	8.2989808	164.81241	10.041185	316.30148	0.00028118453
512	-0.24758904	0.60665551	10.007535	249.83231	9.906644	274.69977	0
513	-0.21438341	1.3449786	11.298608	254.68669	9.8820845	314.06376	5.545734e-05
514	-0.34622216	-1.2177388	9.4198719	215.41495	9.6593336	282.581	4.5609657e-05
515	-1.3159049	-0.096793371	10.662607	222.52548	10.211292	290.72769	0.00026562304
516	-1.5670673	2.5240172	11.706782	192.85693	11.424872	319.15748	0.0002462874
517	-1.0000874	1.9132111	11.229085	157.64883	11.754468	341.177	0.00040303999
518	-0.54531798	0.48493858	10.978069	175.59127	11.325852	330.25553	0.0002179645
519	-0.32385442	1.2082705	10.365422	117.07582	11.18141	334.43199	0.000366451
520	-0.39135323	0.86137983	10.127004	147.03844	10.728116	326.58253	0.00022793051
521	0.97623558	-0.24409982	10.658627	243.9451	10.222413	291.25996	4.5963313e-05
522	-0.34225448	-0.43173768	11.167222	237.67396	10.573084	303.58014	6.0128542e-05
523	0.19537194	1.3747008	11.761528	221.01611	10.31178	288.77045	0
524	0.9467916	-0.67112816	11.559347	278.56864	10.066159	272.10046	0
525	-0.50917065	-0.81907447	11.703887	253.12141	10.545875	296.92325	0
526	-1.2722443	2.7091841	12.325311	244.0203	11.642121	300.09398	0
527	-0.23385248	-0.22003933	11.623178	282.29554	10.770652	269.15272	0
528	0.24539097	-0.66387087	11.69328	254.1788	10.770197	294.36124	0
529	0.92121384	-0.31573525	11.948716	282.4824	10.590818	272.09754	0
530	-0.39428076	-1.1319362	11.193085	248.03091	10.654693	290.37988	5.4416418e-05
531	-1.0513205	-0.76542776	11.825951	266.94796	10.796047	279.68054	0
532	-0.53717056	-1.096634	12.348673	258.00034	11.423071	297.08159	0
533	-0.068430019	-1.0102853	12.525583	274.11985	11.350707	288.31978	0
534	-0.51159896	-0.34577889	12.718979	284.00078	11.049659	280.44546	0
535	-0.98014873	-1.0104945	12.90401	280.91694	11.424422	285.23974	0
536	-0.39216499	-0.99540759	13.147415	259.99303	11.845513	301.88163	0
537	0.24707505	-1.6774255	12.006218	279.25677	9.9421801	263.13997	0
538	-0.3157841	-1.5932592	11.310943	289.39903	9.5271491	260.88502	0
539	-0.48254997	0.19866034	11.407741	180.96473	10.238157	307.20991	0.00029360313
540	1.5511872	-1.6912848	10.850602	265.2837	9.6910505	272.06413	0
541	0.030818899	-1.428141	10.292135	247.90165	9.5411999	284.11493	0
542	1.1234955	-1.1403976	9.5896463	160.38937	10.617847	333.51135	0.00029659059
543	-0.91502501	-0.77207806	10.933948	136.44737	11.447424	330.93654	0.00043001091
544	-1.4485459	2.1414733	11.996275	89.840182	12.091959	339.58702	0.00052330556
545	-0.8413592	-1.0417564	13.083171	263.45312	11.767383	292.77323	0
546	-0.45962728	-1.8902566	12.893009	213.71898	11.668752	326.48487	0.00017365591
547	-1.4220238	-0.9640773	12.301753	130.90143	12.023024	340.94576	0.00045343897
548	-0.95343349	2.6098562	13.211455	169.52428	11.899554	320.53875	0.00020409632
549	0.40019113	2.370592	13.796528	226.31721	11.124324	309.69868	0
550	0.30869763	2.4860012	12.973401	158.8318	11.949013	317.4638	0.00030666769
551	0.37596508	1.1680629	12.932186	187.1735	12.147378	336.6755	0.00020542293
552	0.24541094	-0.44775885	14.094766	242.05655	12.842844	322.96881	5.3310301e-05
553	0.39843089	-1.1034146	14.505173	224.5089	12.878679	325.11283	8.0630614e-05
554	-0.69561471	-0.80153451	14.595841	203.29748	12.659493	325.21396	6.6997734e-05
555	-1.421977	-0.11122614	13.448191	183.65568	13.045768	330.30145	0.00045930542
556	-0.6099435	-1.6079163	13.170047	195.77389	12.945431	331.05773	0.00029552656
557	-0.42847803	-0.70320231	13.449078	210.86463	13.123677	324.47599	0.00026961172
558	0.14977819	-1.2215795	12.820558	271.6136	11.398891	273.18952	0
559	-0.41692812	-0.15998289	13.681282	270.67857	11.1937	282.41479	0
560	-0.10412091	0.46978944	15.101918	256.64492	11.768729	319.66609	0
561	-0.096980085	0.053751944	15.023433	254.5606	12.521614	308.15434	0
562	-0.43261243	-0.75695396	14.650747	268.10593	12.063354	289.69923	0
563	-1.3144429	0.48505692	15.973504	224.71913	13.708912	344.59238	0.00015402204
564	-0.78889103	0.98858926	16.380227	256.02099	13.840068	318.16212	0
565	0.82049745	-0.10614513	15.585906	264.72151	11.882563	298.95549	0
566	1.1887823	-0.55139938	15.314808	262.57396	11.688062	296.31362	0
567	-0.80739438	-0.67957144	16.208478	256.73129	11.812132	324.29231	0
568	-0.45526396	0.12918717	16.611198	240.99677	12.284365	330.19283	0
569	-0.57630659	-0.91970028	15.807786	259.99045	12.774214	306.35027	0
570	-1.6718373	-0.29523608	15.399644	165.66714	14.610942	348.7493	0.00019271336
571	-1.6253836	2.5111696	16.722983	249.22537	13.617825	321.75165	0
572	0.14323231	0.96200033	16.283577	259.99734	12.487235	292.19089	0
573	0.16726471	-0.14335703	16.02928	256.93533	12.677081	314.0873	0
574	0.010280898	0.22282145	16.806045	253.25003	12.420115	323.47313	0
575	-0.29625908	-0.47867986	16.619155	257.16058	12.305378	311.00537	0
576	-1.5799496	-0.42177883	17.114707	195.88547	15.570515	355.26237	0.00035993093
577	-1.7061935	-0.99330482	18.256061	250.4549	15.026725	329.14597	0
578	-1.7938768	1.7120196	19.055377	253.70648	14.203022	320.47882	0
579	-1.5019724	2.582777	19.965872	249.5501	14.258864	342.51088	0
580	-1.3735114	0.4712843	18.873121	240.25977	14.380283	347.11129	0
581	-0.54851468	-0.028725805	18.033675	249.97875	13.294881	322.88859	0
582	1.0099709	-0.92640209	16.219059	252.94506	11.76627	293.28997	0
583	-0.95090958	-0.57636888	17.138796	249.02613	12.192324	322.0404	0
584	-0.4285752	0.95851777	18.845475	244.13065	14.251937	334.93444	0
585	-0.76764678	-1.6701085	17.867258	208.60842	12.946994	359.20341	0
586	-1.4799303	-0.52249438	16.23498	173.29635	14.255756	364.04462	0.00069617983
587	-1.9259173	-0.1826752	13.061551	40.684623	14.383942	375.7667	0.00066742684
588	-2.1947703	2.7341874	13.075883	106.19796	13.667669	355.23424	0.00029044017
589	-1.8903147	4.1045859	14.362449	178.59885	13.641911	331.80545	0.00047542844
590	-1.2291443	3.2397853	15.625854	211.61824	13.920141	319.43066	0.00015904089
591	-1.1261438	-0.14766754	15.03972	216.62099	13.913084	317.60906	0.00011509885
592	-1.5082559	-0.60380907	14.808912	193.86215	13.490811	331.10874	0.00021121101
593	-1.6599977	0.059624511	15.749603	228.43229	13.287455	321.2728	0
594	-1.7283612	2.0898934	16.807617	217.02446	12.856254	318.19067	0
595	-1.2295391	1.1775572	16.807679	238.87107	12.626773	311.93852	0
596	0.074473176	1.4586596	17.235115	225.362	12.260538	326.09459	0
597	-0.72947481	-0.47215909	16.87191	209.71346	13.069326	339.80449	0
598	-1.4513238	1.8596566	18.51874	231.17298	12.802496	326.60566	0
599	-1.444829	1.4559877	18.537649	214.94655	13.047471	347.88511	0
600	0.41783604	0.73876064	18.456502	226.1886	11.898155	328.64946	0
601	0.14668219	-1.4269241	15.572288	237.41205	10.700523	270.79462	0
602	-0.9739794	-1.1839518	15.24336	234.21998	10.324624	285.95109	0
603	-1.496145	1.783908	17.398242	227.02503	11.063762	311.47322	0
604	0.21093293	-0.88913894	15.788038	226.60214	11.411389	313.87676	0
605	0.019793262	-1.0722081	15.069115	228.81733	10.95337	279.53673	0
606	0.24372319	-1.8161437	13.57177	221.38464	11.395156	286.83475	0
607	-1.0614293	-1.1362273	13.204701	201.55658	11.362268	303.04411	8.6227802e-05
608	-1.5016095	0.35041194	14.511866	200.8892	11.940428	304.5563	4.6569768e-05
609	-1.7252476	1.2978504	15.039861	184.92418	13.998359	327.43603	0.00030039269
610	-1.0491592	2.3285072	15.143525	169.5179	13.508704	319.87105	0.00016487526
