date,period,variable,model,mean,median,sd,q25,q75,q05,q95
2069,rcp85,MaxStratDur,MyLake,37.3107638888889,38.0555555555556,7.85685111184296,30.3472222222222,42.8541666666667,25.3069444444444,48.6597222222222
2069,rcp85,MaxStratDur,Simstrat,43.5972222222222,44.625,9.24878768681747,39.2708333333333,49.4930555555556,26.5375,57.7736111111111
2069,rcp85,Schmidt_Stability,Ensemble_Mean,813.33034195083,787.76833121107,195.786292803124,636.830629515813,957.086015273074,541.851444022929,1102.4900739416
2069,rcp85,Schmidt_Stability,FLake,884.652218661911,904.911649254906,240.80980405627,675.249564184779,1050.46636065769,550.153169371932,1286.00529153856
2069,rcp85,Schmidt_Stability,GLM,823.75032932012,756.404995746702,202.165393706549,693.146969031096,993.620611332096,526.916838423298,1178.06087918911
2069,rcp85,Schmidt_Stability,GOTM,692.791425888171,716.131945894315,178.430482979376,537.933343703734,830.067287524225,439.011768975965,969.196352729603
2069,rcp85,Schmidt_Stability,MyLake,677.136423203711,687.663102766653,158.330402886884,557.781949243991,793.810391665079,428.746752090558,915.436359841988
2069,rcp85,Schmidt_Stability,Simstrat,997.128343471329,978.371003763898,224.70766251194,812.64012325642,1174.31216692744,661.83239382167,1320.7440648825
2069,rcp85,StratEnd,Ensemble_Mean,17.4800347222222,15.6944444444445,6.11833327871802,13.7430555555555,19.7847222222222,9.33888888888889,27.4416666666667
2069,rcp85,StratEnd,FLake,16.7986111111111,15.3611111111111,7.27226596392758,12.4027777777778,19.9444444444445,6.48472222222221,30.6527777777778
2069,rcp85,StratEnd,GLM,18.6137152777778,17.8055555555556,6.76714660450149,14.2847222222222,23.5902777777778,10.0333333333333,28.6347222222222
2069,rcp85,StratEnd,GOTM,14.6623263888889,12.8055555555555,5.82941116382056,10.8402777777778,17.1319444444444,7.86111111111109,26.2944444444444
2069,rcp85,StratEnd,MyLake,10.7552083333333,9.91666666666666,5.54467320146027,7.52083333333331,12.5,3.33333333333331,22.8222222222222
2069,rcp85,StratEnd,Simstrat,17.4965277777778,16.9444444444445,6.53814950461089,12.875,19.7361111111111,9.23472222222222,28.8027777777778
2069,rcp85,StratStart,Ensemble_Mean,-22.0243055555556,-21.5833333333333,5.9806444322972,-27.9305555555556,-16.4930555555555,-30.0319444444444,-13.5958333333333
2069,rcp85,StratStart,FLake,-22.2769097222222,-20.5416666666667,8.09151067605173,-27.0208333333333,-15.8680555555556,-35.3111111111111,-11.8430555555555
2069,rcp85,StratStart,GLM,-14.2881944444444,-14.7777777777778,8.05661453303871,-21.2291666666667,-8.77777777777778,-26.4138888888889,-1.16388888888889
2069,rcp85,StratStart,GOTM,-13.1293402777778,-13.6111111111111,6.08727270272474,-18.4791666666667,-7.29166666666667,-20.8416666666667,-4.57083333333334
2069,rcp85,StratStart,MyLake,-26.5555555555556,-26.4722222222222,6.5626670011559,-31.7430555555556,-21.9791666666667,-35.7958333333333,-16.2722222222222
2069,rcp85,StratStart,Simstrat,-26.1006944444444,-26.3611111111111,6.42037492345315,-31.8611111111111,-22.4027777777778,-34.0041666666667,-14.9916666666667
2070,rcp26,MaxStratDur,Ensemble_Mean,21.1323529411765,28.0555555555555,12.6854169875693,16.7222222222222,29.8611111111111,-2.08888888888889,31.9
2070,rcp26,MaxStratDur,FLake,19.8104575163399,26.6388888888889,13.1731488793669,9.80555555555554,30.8055555555555,-0.127777777777788,32.3722222222222
2070,rcp26,MaxStratDur,GLM,14.2728758169935,14.8888888888889,10.2288495429369,4.75,19.5,1.51666666666667,29.2055555555556
