"",77.800
757.0000,2.8604E-001
758.0000,1.3455E-001
759.0000,1.6104E-001
760.0000,1.7267E-001
761.0000,1.6560E-001
762.0000,1.6223E-001
763.0000,1.6398E-001
764.0000,1.8124E-001
765.0000,1.7365E-001
766.0000,1.8686E-001
767.0000,1.8641E-001
768.0000,1.7845E-001
769.0000,1.0731E-001
770.0000,1.3358E-001
771.0000,8.8247E-002
772.0000,7.0545E-002
773.0000,5.9438E-002
774.0000,5.8163E-002
775.0000,6.6470E-002
776.0000,6.9319E-002
777.0000,5.5758E-002
778.0000,6.9029E-002
779.0000,7.6858E-002
780.0000,6.3850E-002
781.0000,6.7401E-002
782.0000,6.8954E-002
783.0000,5.0001E-002
784.0000,2.3992E-002
785.0000,1.1055E-002
786.0000,1.9472E-002
787.0000,2.6943E-002
788.0000,2.2069E-002
789.0000,2.1787E-002
790.0000,1.0135E-002
791.0000,1.3266E-002
792.0000,1.3960E-002
793.0000,1.2584E-002
794.0000,6.8672E-003
795.0000,8.7662E-003
796.0000,8.7318E-003
797.0000,6.7694E-003
798.0000,8.3067E-003
799.0000,6.7845E-003
800.0000,5.9753E-003
801.0000,6.6148E-003
802.0000,2.9026E-003
803.0000,4.6149E-003
804.0000,4.6462E-003
805.0000,4.7814E-003
806.0000,4.1322E-003
807.0000,4.5686E-003
808.0000,3.5644E-003
809.0000,4.3724E-003
810.0000,4.6034E-003
811.0000,3.3572E-003
812.0000,4.2451E-003
813.0000,2.9787E-003
814.0000,2.4215E-003
815.0000,3.9406E-003
816.0000,1.6906E-002
817.0000,4.9740E-002
818.0000,5.0398E-002
819.0000,5.2007E-002
820.0000,2.3311E-001
821.0000,2.3058E+000
822.0000,8.4732E+000
823.0000,1.3625E+001
824.0000,4.6051E+000
825.0000,4.8456E+000
826.0000,4.0069E+000
827.0000,3.3143E+000
828.0000,2.9290E+000
829.0000,3.3351E+000
830.0000,2.3340E+000
831.0000,2.7875E+000
832.0000,1.3893E+001
833.0000,2.4974E+001
834.0000,2.7525E+001
835.0000,3.0764E+001
836.0000,2.8261E+001
837.0000,2.5825E+001
838.0000,3.9095E+001
839.0000,3.3067E+001
840.0000,4.2969E+001
841.0000,2.2124E+001
842.0000,1.0761E+001
843.0000,1.0057E+000
844.0000,1.3925E-001
845.0000,1.3713E-001
846.0000,1.2491E-001
847.0000,1.0640E-001
848.0000,9.9196E-002
849.0000,1.0319E-001
850.0000,1.0253E-001
851.0000,1.4214E-001
852.0000,5.1694E-001
853.0000,4.9269E+000
854.0000,2.3580E+001
855.0000,1.8915E+001
856.0000,4.6451E+001
857.0000,2.4285E+001
858.0000,1.5656E+001
859.0000,1.6626E+001
860.0000,1.5676E+001
861.0000,3.9844E+001
862.0000,5.8666E+001
863.0000,3.0123E+001
864.0000,5.9744E+001
865.0000,3.9234E+001
866.0000,6.8243E+001
867.0000,7.9327E+001
868.0000,8.5043E+001
869.0000,8.5283E+001
870.0000,6.1285E+001
871.0000,8.1120E+001
872.0000,5.8293E+001
873.0000,2.5535E+001
874.0000,7.6533E+001
875.0000,1.0251E+002
876.0000,9.7988E+001
877.0000,6.6675E+001
878.0000,5.4025E+001
879.0000,1.6442E+002
880.0000,1.4678E+002
881.0000,1.8560E+002
882.0000,1.8434E+002
883.0000,1.7440E+002
884.0000,8.8970E+001
885.0000,1.0001E+002
886.0000,1.6042E+002
887.0000,1.1886E+002
888.0000,1.7246E+002
889.0000,1.6922E+002
890.0000,8.5607E+001
891.0000,1.1491E+002
892.0000,1.1197E+002
893.0000,1.9111E+002
894.0000,1.5934E+002
895.0000,1.8287E+002
896.0000,1.8601E+002
897.0000,1.6619E+002
898.0000,1.8305E+002
899.0000,1.6531E+002
900.0000,6.6337E+001
901.0000,1.3357E+002
902.0000,1.4809E+002
903.0000,1.4632E+002
904.0000,1.6163E+002
905.0000,1.4467E+002
906.0000,1.8756E+002
907.0000,1.8376E+002
908.0000,1.8488E+002
909.0000,1.8079E+002
910.0000,1.4356E+002
911.0000,1.3725E+002
912.0000,1.6796E+002
913.0000,1.6409E+002
914.0000,1.6159E+002
915.0000,1.7435E+002
916.0000,1.5689E+002
917.0000,1.4037E+002
918.0000,1.6822E+002
919.0000,1.7799E+002
920.0000,1.0954E+002
921.0000,6.4083E+001
922.0000,9.4328E+001
923.0000,1.0131E+002
924.0000,1.2325E+002
925.0000,1.4202E+002
926.0000,1.4271E+002
927.0000,1.4680E+002
928.0000,1.3030E+002
929.0000,1.2766E+002
930.0000,1.4338E+002
931.0000,1.2778E+002
932.0000,1.5258E+002
933.0000,1.4619E+002
934.0000,1.2137E+002
935.0000,1.3839E+002
936.0000,1.0457E+002
937.0000,9.7765E+001
938.0000,4.6168E+001
939.0000,1.0585E+002
940.0000,1.0047E+002
941.0000,1.2592E+002
942.0000,1.4520E+002
943.0000,1.6144E+002
944.0000,1.3107E+002
945.0000,1.1481E+002
946.0000,1.3891E+002
947.0000,1.6094E+002
948.0000,1.4286E+002
949.0000,1.3239E+002
950.0000,1.2799E+002
951.0000,1.4331E+002
952.0000,1.1545E+002
953.0000,1.5875E+002
954.0000,1.6064E+002
955.0000,1.5781E+002
956.0000,1.4287E+002
957.0000,1.3677E+002
958.0000,1.3855E+002
959.0000,1.4543E+002
960.0000,1.3579E+002
961.0000,1.5487E+002
962.0000,1.2517E+002
963.0000,9.8305E+001
964.0000,9.8855E+001
965.0000,7.1108E+001
966.0000,1.3547E+002
967.0000,1.3044E+002
968.0000,1.2092E+002
969.0000,1.1882E+002
970.0000,8.0840E+001
971.0000,1.0001E+002
972.0000,1.3185E+002
973.0000,1.4198E+002
974.0000,1.3948E+002
975.0000,8.3697E+001
976.0000,1.2822E+002
977.0000,1.3425E+002
978.0000,1.4064E+002
979.0000,1.4020E+002
980.0000,1.3973E+002
